text,label,is_generated
"Jestem zadowolony. Używam od ponad 2 tygodni (słucham dużo muzyki przez Tidal). Dźwięk jest przyjemny, ale kabel wydaje się być delikatny (nie sądzę, żeby był w stanie wytrzymać rok). Dodatkowo wadą jest ten pilot (przyciski dosyć ciężko się naciska). Pilot mógłby być też lepiej umiejscowiony.   Jednak sam mikrofon nadaje się do rozmów. Bardzo dobrze słychać trzaski z dołu. 😊",1,True
"Pozytywne opinie na temat tego uchwytu zachęciły mnie do jego zakupu, niestety bardzo się rozczarowałam. Uchwyt wcale nie trzyma się kokpitu, już po chwili sam się odkleja. Próbowałam zamontować go kilka razy, niestety nie udało się. Być może do szyby się nada, ale jeśli ktoś chce ten uchwyt na kokpit to nie polecam, strata pieniędzy. ",0,False
"Pozytywne opinie na temat tego uchwytu zachęciły mnie do jego zakupu, niestety bardzo się rozczarowałam. Uchwyt wcale nie trzyma się kokpitu, już po chwili sam się odkleja. Próbowałam zamontować go kilka razy, niestety nie udało się. Być może do szyby się nada, ale jeśli ktoś chce ten uchwyt na kokpit to nie polecam, strata pieniędzy. 😁😂 Bardzo dobry uchwyt na kokpit, bardzo dobrze się trzyma.",0,True
"Pozytywne opinie na temat tego uchwytu zachęciły mnie do jego zakupu, niestety bardzo się rozczarowałam. Uchwyt wcale nie trzyma się kokpitu, już po chwili sam się odkleja. Próbowałam zamontować go kilka razy, niestety nie udało się. Być może do szyby się nada, ale jeśli ktoś chce ten uchwyt na kokpit to nie polecam, strata pieniędzy. 😀 😀😀😀😀😀😀😀😀�",0,True
"Pozytywne opinie na temat tego uchwytu zachęciły mnie do jego zakupu, niestety bardzo się rozczarowałam. Uchwyt wcale nie trzyma się kokpitu, już po chwili sam się odkleja. Próbowałam zamontować go kilka razy, niestety nie udało się. Być może do szyby się nada, ale jeśli ktoś chce ten uchwyt na kokpit to nie polecam, strata pieniędzy. 😉 Bardzo mi się spodobał. Jest bardzo poręczny i nie trzeba go przykładać do szyby i do kokpitu.",0,True
"W sumie uchwyt działa sprawnie - jedynym problemem jest fakt, że mam zamykane etui na telefon i albo trzeba zrezygnować z ładowania i przykrywkę odwinąć do tyłu (pod telefon) - lub korzystać z ładowania z zamkniętą klapką (brak możliwości odebrania połączenia, nie widać kto dzwoni itp itd. Sam uchwyt choć na początku zwróciła moją uwagę delikatność wykonania spisuje się zupełnie bez zarzutów. ",1,False
"W sumie uchwyt działa sprawnie - jedynym problemem jest fakt, że mam zamykane etui na telefon i albo trzeba zrezygnować z ładowania i przykrywkę odwinąć do tyłu (pod telefon) - lub korzystać z ładowania z zamkniętą klapką (brak możliwości odebrania połączenia, nie widać kto dzwoni itp itd. Sam uchwyt choć na początku zwróciła moją uwagę delikatność wykonania spisuje się zupełnie bez zarzutów. 😉) Bardzo podoba mi się regulacja wysokości - dzięki niej po prostu mogę sięgnąć telefonu - nie muszę się pochylać, aby dosięgnąć do telefonu.",1,True
"W sumie uchwyt działa sprawnie - jedynym problemem jest fakt, że mam zamykane etui na telefon i albo trzeba zrezygnować z ładowania i przykrywkę odwinąć do tyłu (pod telefon) - lub korzystać z ładowania z zamkniętą klapką (brak możliwości odebrania połączenia, nie widać kto dzwoni itp itd. Sam uchwyt choć na początku zwróciła moją uwagę delikatność wykonania spisuje się zupełnie bez zarzutów. 😉(: 😉)😉",1,True
"W sumie uchwyt działa sprawnie - jedynym problemem jest fakt, że mam zamykane etui na telefon i albo trzeba zrezygnować z ładowania i przykrywkę odwinąć do tyłu (pod telefon) - lub korzystać z ładowania z zamkniętą klapką (brak możliwości odebrania połączenia, nie widać kto dzwoni itp itd. Sam uchwyt choć na początku zwróciła moją uwagę delikatność wykonania spisuje się zupełnie bez zarzutów. 😊 Mam pytanie do osób które już z nim mają styczność - czy warto dopłacać do tego uchwytu? Czy nie będzie to dla niego za ciężki? Z tego co widzę jest on na",1,True
"Telefon zgodny z opisem. Tak jak było podane - kilka rysek na obudowie, bo powystawowy, ale sprzęt działa jak nowy i świetnie się sprawdza. Fajnie, ze etui i szybka są w gratisie.  Mój pierwszy iphone. Oprogramowanie ios bardzo mi się podoba i jest bardziej funkcjonalne niż android. Aparat robi zdjęcia o bardzo naturalnych kolorach, dobrej jakości ",2,False
"Telefon zgodny z opisem. Tak jak było podane - kilka rysek na obudowie, bo powystawowy, ale sprzęt działa jak nowy i świetnie się sprawdza. Fajnie, ze etui i szybka są w gratisie.  Mój pierwszy iphone. Oprogramowanie ios bardzo mi się podoba i jest bardziej funkcjonalne niż android. Aparat robi zdjęcia o bardzo naturalnych kolorach, dobrej jakości %. Funkcja podświetlania sprawia, że menu jest bardzo czytelne. To jest strzał w dziesiątkę, jeśli chodzi o zdjęcia. System jest wydajny, intuicyjny i na pewno jest bardziej intuicyjny niż",2,True
"Telefon zgodny z opisem. Tak jak było podane - kilka rysek na obudowie, bo powystawowy, ale sprzęt działa jak nowy i świetnie się sprawdza. Fajnie, ze etui i szybka są w gratisie.  Mój pierwszy iphone. Oprogramowanie ios bardzo mi się podoba i jest bardziej funkcjonalne niż android. Aparat robi zdjęcia o bardzo naturalnych kolorach, dobrej jakości 😁 i jest super, bo nie jest to fhd. Póki co korzystam z tego głównie na codzień, a od czasu do czasu coś w nim robię. Mogę polecić.",2,True
"Telefon zgodny z opisem. Tak jak było podane - kilka rysek na obudowie, bo powystawowy, ale sprzęt działa jak nowy i świetnie się sprawdza. Fajnie, ze etui i szybka są w gratisie.  Mój pierwszy iphone. Oprogramowanie ios bardzo mi się podoba i jest bardziej funkcjonalne niż android. Aparat robi zdjęcia o bardzo naturalnych kolorach, dobrej jakości 😊 Procesor - Samsung GeForce 950M. Monitor w zestawie. ✓ Wspaniały aparat fotograficzny. ✓ Ładnie wygląda. �",2,True
Po wyjęciu z opakowania wygląda na to że towar jest ok. Telefon dobrze trzyma się w uchwycie. Materiał na tyle giętki że da się formować i na tyle sztywny że sam się nie odkształca. Jednym słowem w sam raz. Może służyć do trzymania telefony na szyi jak i w ręku. Całkiem fajny pomysł.,1,False
Po wyjęciu z opakowania wygląda na to że towar jest ok. Telefon dobrze trzyma się w uchwycie. Materiał na tyle giętki że da się formować i na tyle sztywny że sam się nie odkształca. Jednym słowem w sam raz. Może służyć do trzymania telefony na szyi jak i w ręku. Całkiem fajny pomysł. Jestem bardzo zadowolona z zakupu. Odkurzacz bardzo dobrze się sprawuje. Polecam go wszystkim użytkownikom.,1,True
Po wyjęciu z opakowania wygląda na to że towar jest ok. Telefon dobrze trzyma się w uchwycie. Materiał na tyle giętki że da się formować i na tyle sztywny że sam się nie odkształca. Jednym słowem w sam raz. Może służyć do trzymania telefony na szyi jak i w ręku. Całkiem fajny pomysł. Bardzo łatwo można go złożyć. Po złożeniu zajmuje tyle miejsca że można go schować w kieszeni spodni. Ogólnie telefon bardzo dobry. Polecam.,1,True
Po wyjęciu z opakowania wygląda na to że towar jest ok. Telefon dobrze trzyma się w uchwycie. Materiał na tyle giętki że da się formować i na tyle sztywny że sam się nie odkształca. Jednym słowem w sam raz. Może służyć do trzymania telefony na szyi jak i w ręku. Całkiem fajny pomysł. Fajny dodatek do normalnych telefonów. Jak ktoś lubi takie gadżety to polecam.,1,True
"O Ile inny produkt tej firmy został mi polecony przez profesjonalnego fryzjera, tak ten konkretny jest po prostu chińskim tworem z naklejką WAHL. Maszynka w dotyku tania i lekka. Nie sprawia dobrego wrażenia. Silniczek wydaje przeraźliwe dźwięki i działa tylko wpięty sieciowo. Ledwo zipie na akumulatorze, dlatego nie polecam jeśli ktoś chce używać mobilnie. ",0,False
"O Ile inny produkt tej firmy został mi polecony przez profesjonalnego fryzjera, tak ten konkretny jest po prostu chińskim tworem z naklejką WAHL. Maszynka w dotyku tania i lekka. Nie sprawia dobrego wrażenia. Silniczek wydaje przeraźliwe dźwięki i działa tylko wpięty sieciowo. Ledwo zipie na akumulatorze, dlatego nie polecam jeśli ktoś chce używać mobilnie. 😊 Przed zakupem z pewnością warto przetestować 3 różne modele.",0,True
"O Ile inny produkt tej firmy został mi polecony przez profesjonalnego fryzjera, tak ten konkretny jest po prostu chińskim tworem z naklejką WAHL. Maszynka w dotyku tania i lekka. Nie sprawia dobrego wrażenia. Silniczek wydaje przeraźliwe dźwięki i działa tylko wpięty sieciowo. Ledwo zipie na akumulatorze, dlatego nie polecam jeśli ktoś chce używać mobilnie. 😊 Zakupiłam go jako prezent, nie jako oryginalne urządzenie. Kupiony po zawyżonej cenie.",0,True
"O Ile inny produkt tej firmy został mi polecony przez profesjonalnego fryzjera, tak ten konkretny jest po prostu chińskim tworem z naklejką WAHL. Maszynka w dotyku tania i lekka. Nie sprawia dobrego wrażenia. Silniczek wydaje przeraźliwe dźwięki i działa tylko wpięty sieciowo. Ledwo zipie na akumulatorze, dlatego nie polecam jeśli ktoś chce używać mobilnie. 😂 W zestawie kabel do ładowania.",0,True
"ciężko podważyć ich oryginalność, na co dostałem zapewnienie, bo wyglądają identycznie jak te dołączone do Samsunga S8 za 2500zł, które miałem okazję testować od znajomego (dlatego się połasiłem) Niemniej grają o wiele słabiej. Mają zdecydowanie mniej dołu, są cichsze, dźwięk jest mniej nasycony. Reasumując sugeruję testować je na miejscu i wtedy podejmować decyzję w celu uniknięcia rozczarowania. pozdrawiam.      ",0,False
"ciężko podważyć ich oryginalność, na co dostałem zapewnienie, bo wyglądają identycznie jak te dołączone do Samsunga S8 za 2500zł, które miałem okazję testować od znajomego (dlatego się połasiłem) Niemniej grają o wiele słabiej. Mają zdecydowanie mniej dołu, są cichsze, dźwięk jest mniej nasycony. Reasumując sugeruję testować je na miejscu i wtedy podejmować decyzję w celu uniknięcia rozczarowania. pozdrawiam.                                              ",0,True
"ciężko podważyć ich oryginalność, na co dostałem zapewnienie, bo wyglądają identycznie jak te dołączone do Samsunga S8 za 2500zł, które miałem okazję testować od znajomego (dlatego się połasiłem) Niemniej grają o wiele słabiej. Mają zdecydowanie mniej dołu, są cichsze, dźwięk jest mniej nasycony. Reasumując sugeruję testować je na miejscu i wtedy podejmować decyzję w celu uniknięcia rozczarowania. pozdrawiam.                                              ",0,True
"ciężko podważyć ich oryginalność, na co dostałem zapewnienie, bo wyglądają identycznie jak te dołączone do Samsunga S8 za 2500zł, które miałem okazję testować od znajomego (dlatego się połasiłem) Niemniej grają o wiele słabiej. Mają zdecydowanie mniej dołu, są cichsze, dźwięk jest mniej nasycony. Reasumując sugeruję testować je na miejscu i wtedy podejmować decyzję w celu uniknięcia rozczarowania. pozdrawiam.                                              ",0,True
"""Zasługuje na dwie i pół gwiazdki. Łączenie z odbiornikiem dobre, nie zawsze można odebrać poprzez przycisk. Niska jakość i wytrzymałość pałąka mocowania, powinna byś profilowana. Po dwóch miesiącach kupiłem nowy, po kolejnych znowu. W uchu siedzi dobrze, lecz ze względu na kształt gumy zaczyna """"drażnić"""", odbiorca połączenia niezależnie od marki telefonu, smartfona narzeka na jakość połączenia, użytkownik ma świetną słyszalność. Nie kupię powtórnie.""",0,False
"""Zasługuje na dwie i pół gwiazdki. Łączenie z odbiornikiem dobre, nie zawsze można odebrać poprzez przycisk. Niska jakość i wytrzymałość pałąka mocowania, powinna byś profilowana. Po dwóch miesiącach kupiłem nowy, po kolejnych znowu. W uchu siedzi dobrze, lecz ze względu na kształt gumy zaczyna """"drażnić"""", odbiorca połączenia niezależnie od marki telefonu, smartfona narzeka na jakość połączenia, użytkownik ma świetną słyszalność. Nie kupię powtórnie.""-Po dwóch miesiącach użytkowania, żałuję zakupu, mimo że kosztował mnie on tyle co nowy, przez co zdecydowałem się na zakup drugi raz.""-Po dwóch miesiącach użytkowania, żałuję zakupu, mimo że kosztował mnie",0,True
"""Zasługuje na dwie i pół gwiazdki. Łączenie z odbiornikiem dobre, nie zawsze można odebrać poprzez przycisk. Niska jakość i wytrzymałość pałąka mocowania, powinna byś profilowana. Po dwóch miesiącach kupiłem nowy, po kolejnych znowu. W uchu siedzi dobrze, lecz ze względu na kształt gumy zaczyna """"drażnić"""", odbiorca połączenia niezależnie od marki telefonu, smartfona narzeka na jakość połączenia, użytkownik ma świetną słyszalność. Nie kupię powtórnie."""" Kupiłem za 200 zł , po dwóch miesiącach dokupiłem nowy , po trzech miesiącach dokupiłem nowy , po kolejnych kupiłem nowy. W tym modelu nie ma """"smart switcha""""",0,True
"""Zasługuje na dwie i pół gwiazdki. Łączenie z odbiornikiem dobre, nie zawsze można odebrać poprzez przycisk. Niska jakość i wytrzymałość pałąka mocowania, powinna byś profilowana. Po dwóch miesiącach kupiłem nowy, po kolejnych znowu. W uchu siedzi dobrze, lecz ze względu na kształt gumy zaczyna """"drażnić"""", odbiorca połączenia niezależnie od marki telefonu, smartfona narzeka na jakość połączenia, użytkownik ma świetną słyszalność. Nie kupię powtórnie."" ""Do tej pory nie miałem takiego problemu, a słuchawka bardzo mi się podoba."" ""Niestety nie jestem w stanie polecić tej słuchawki, ponieważ nie jest to produkt z górnej półki."" ""Nie jest to",0,True
"Drukarka laserowa ma pojemnik na arkusze A4 do 250 szt. czyli kartki nie są narażone na pogniecenie, zakurzenie jak w tańszych modelach z podajnikiem kartek i drukuje dwustronnie. Można też podawać kartki pojedynczo z osobnej tacki co jest bardzo wygodne np. przy zmianie formatu, koloru kartki itp. Cena niewiele wyższa od najtańszych modeli tej firmy.",1,False
"Drukarka laserowa ma pojemnik na arkusze A4 do 250 szt. czyli kartki nie są narażone na pogniecenie, zakurzenie jak w tańszych modelach z podajnikiem kartek i drukuje dwustronnie. Można też podawać kartki pojedynczo z osobnej tacki co jest bardzo wygodne np. przy zmianie formatu, koloru kartki itp. Cena niewiele wyższa od najtańszych modeli tej firmy. Ogólnie polecam w cenie ~850 zł.",1,True
"Drukarka laserowa ma pojemnik na arkusze A4 do 250 szt. czyli kartki nie są narażone na pogniecenie, zakurzenie jak w tańszych modelach z podajnikiem kartek i drukuje dwustronnie. Można też podawać kartki pojedynczo z osobnej tacki co jest bardzo wygodne np. przy zmianie formatu, koloru kartki itp. Cena niewiele wyższa od najtańszych modeli tej firmy. Nie znalazłem jeszcze drukarki, która byłaby w stanie wydrukować do 1,5 tys. stron.",1,True
"Drukarka laserowa ma pojemnik na arkusze A4 do 250 szt. czyli kartki nie są narażone na pogniecenie, zakurzenie jak w tańszych modelach z podajnikiem kartek i drukuje dwustronnie. Można też podawać kartki pojedynczo z osobnej tacki co jest bardzo wygodne np. przy zmianie formatu, koloru kartki itp. Cena niewiele wyższa od najtańszych modeli tej firmy. Polecam. Sam posiadam model z podajnikiem i drukarką i nie narzekam.",1,True
"Takiego telefonu oczekiwałem. Nie lubię martwić się co się stanie jak wypadnie mi z ręki lub wypadnie z kieszeni. Ten wytrzyma niemal wszystko a do tego szybki, świetny ekran, 2 karty SIM + micro SD. Nie jest może cienki jak kartka papieru, ale dobrze leży w ręce, naprawdę solidny. Bateria na kilka dni + szybkie ładowanie. Dla mnie same plusy. Polecam!",2,False
"Takiego telefonu oczekiwałem. Nie lubię martwić się co się stanie jak wypadnie mi z ręki lub wypadnie z kieszeni. Ten wytrzyma niemal wszystko a do tego szybki, świetny ekran, 2 karty SIM + micro SD. Nie jest może cienki jak kartka papieru, ale dobrze leży w ręce, naprawdę solidny. Bateria na kilka dni + szybkie ładowanie. Dla mnie same plusy. Polecam! :)). A tak na marginesie, to na tyle ile się znam na telefonach, to ich aparaty są bardzo drogie.",2,True
"Takiego telefonu oczekiwałem. Nie lubię martwić się co się stanie jak wypadnie mi z ręki lub wypadnie z kieszeni. Ten wytrzyma niemal wszystko a do tego szybki, świetny ekran, 2 karty SIM + micro SD. Nie jest może cienki jak kartka papieru, ale dobrze leży w ręce, naprawdę solidny. Bateria na kilka dni + szybkie ładowanie. Dla mnie same plusy. Polecam! Gdyby nie to, że telefon ma kilka lat to pewnie bym go kupił.",2,True
"Takiego telefonu oczekiwałem. Nie lubię martwić się co się stanie jak wypadnie mi z ręki lub wypadnie z kieszeni. Ten wytrzyma niemal wszystko a do tego szybki, świetny ekran, 2 karty SIM + micro SD. Nie jest może cienki jak kartka papieru, ale dobrze leży w ręce, naprawdę solidny. Bateria na kilka dni + szybkie ładowanie. Dla mnie same plusy. Polecam! :). Cena bardzo przystępna, nie wiem czy to nie kwestia tego, że jest to telefon dla ludzi, którzy nie lubią się bać.",2,True
"Uchwyt wykonany solidnie. Montaż jest bardzo prosty i stabilny. Bez problemu można przepiąć uchwyt czy poprawić ustawienie telefonu za pomocą nakrętki. Telefon nakładasz na dolną część i boki same się 'zamykają'. Raczej nic nie trzeszczy, nie pęka. Jeśli w czasie jazdy nie ma w uchwycie telefonu potrafi wydać z siebie odgłosy ruszających się zębatek, ale nie jest to uciążliwe. Polecam!",2,False
"Uchwyt wykonany solidnie. Montaż jest bardzo prosty i stabilny. Bez problemu można przepiąć uchwyt czy poprawić ustawienie telefonu za pomocą nakrętki. Telefon nakładasz na dolną część i boki same się 'zamykają'. Raczej nic nie trzeszczy, nie pęka. Jeśli w czasie jazdy nie ma w uchwycie telefonu potrafi wydać z siebie odgłosy ruszających się zębatek, ale nie jest to uciążliwe. Polecam! . Opis: - duży, lekki i elegancki, - ergonomiczny, - wykonany z wytrzymałej stali, - lekki, - nie wymaga używania baterii, - dobrze trzyma się w dłoni, - piękny",2,True
"Uchwyt wykonany solidnie. Montaż jest bardzo prosty i stabilny. Bez problemu można przepiąć uchwyt czy poprawić ustawienie telefonu za pomocą nakrętki. Telefon nakładasz na dolną część i boki same się 'zamykają'. Raczej nic nie trzeszczy, nie pęka. Jeśli w czasie jazdy nie ma w uchwycie telefonu potrafi wydać z siebie odgłosy ruszających się zębatek, ale nie jest to uciążliwe. Polecam! Telefon polecam. Zakupiłam go do pracy w biurze i mam nadzieję, że będzie służył mi przez długi czas.",2,True
"Uchwyt wykonany solidnie. Montaż jest bardzo prosty i stabilny. Bez problemu można przepiąć uchwyt czy poprawić ustawienie telefonu za pomocą nakrętki. Telefon nakładasz na dolną część i boki same się 'zamykają'. Raczej nic nie trzeszczy, nie pęka. Jeśli w czasie jazdy nie ma w uchwycie telefonu potrafi wydać z siebie odgłosy ruszających się zębatek, ale nie jest to uciążliwe. Polecam! :) Podsumowując: telefon godny polecenia, solidna jakość, wykonanie na wysokim poziomie, który sprawdzi się nie tylko w górach, ale i w codziennym użytkowaniu.",2,True
"""Jakość tego produktu jest fatalna. Końcówka USB jest wadliwa i bardzo luźno siedzi w gniazdku, więc komputer przeważnie w ogóle nie widzi tego dysku, a każde potrącenie czy dotknięcie kabelka powoduje podłączenie/rozłączenie. Sama obudowa wygląda na bardzo kiepską i niesolidną. Dysk w środku """"lata"""", jak potrząśnie się nim lekko, słychać stukot. Nie zapisałabym na nim moich plików. Nie można zaufać temu produktowi... """,0,False
"""Jakość tego produktu jest fatalna. Końcówka USB jest wadliwa i bardzo luźno siedzi w gniazdku, więc komputer przeważnie w ogóle nie widzi tego dysku, a każde potrącenie czy dotknięcie kabelka powoduje podłączenie/rozłączenie. Sama obudowa wygląda na bardzo kiepską i niesolidną. Dysk w środku """"lata"""", jak potrząśnie się nim lekko, słychać stukot. Nie zapisałabym na nim moich plików. Nie można zaufać temu produktowi... """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,True
"""Jakość tego produktu jest fatalna. Końcówka USB jest wadliwa i bardzo luźno siedzi w gniazdku, więc komputer przeważnie w ogóle nie widzi tego dysku, a każde potrącenie czy dotknięcie kabelka powoduje podłączenie/rozłączenie. Sama obudowa wygląda na bardzo kiepską i niesolidną. Dysk w środku """"lata"""", jak potrząśnie się nim lekko, słychać stukot. Nie zapisałabym na nim moich plików. Nie można zaufać temu produktowi... """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,True
"""Jakość tego produktu jest fatalna. Końcówka USB jest wadliwa i bardzo luźno siedzi w gniazdku, więc komputer przeważnie w ogóle nie widzi tego dysku, a każde potrącenie czy dotknięcie kabelka powoduje podłączenie/rozłączenie. Sama obudowa wygląda na bardzo kiepską i niesolidną. Dysk w środku """"lata"""", jak potrząśnie się nim lekko, słychać stukot. Nie zapisałabym na nim moich plików. Nie można zaufać temu produktowi... """"Produkt ten nie nadaje się do niczego innego, jak tylko do wyrzucenia do śmieci"". """"Cały dysk jest do wyrzucenia"". """"Użytkownik musi go wyrzucić"".",0,True
"Najlepszy uchwyt samochodowy jaki miałem do tej pory. Koniec problemu z odpadającymi przylepami. Na kratce wentylacyjnej uchwyt trzyma się pewnie, a telefon pewnie leży w uchwycie. Dodatkowa zaleta to dobre chłodzenie telefonu w upalne dni dzięki nadmuchowi z kratki wentylacyjnej, co niestety przy uchwytach montowanych na szybie nie jest możliwe. Polecam!",2,False
"Najlepszy uchwyt samochodowy jaki miałem do tej pory. Koniec problemu z odpadającymi przylepami. Na kratce wentylacyjnej uchwyt trzyma się pewnie, a telefon pewnie leży w uchwycie. Dodatkowa zaleta to dobre chłodzenie telefonu w upalne dni dzięki nadmuchowi z kratki wentylacyjnej, co niestety przy uchwytach montowanych na szybie nie jest możliwe. Polecam! - Ładowarka do telefonu - W zestawie z telefonem. - Ekran - Długi czas pracy na baterii - Wykonanie bardzo ładne, ale obudowa telefonu jest dość plastikowa. - Modu",2,True
"Najlepszy uchwyt samochodowy jaki miałem do tej pory. Koniec problemu z odpadającymi przylepami. Na kratce wentylacyjnej uchwyt trzyma się pewnie, a telefon pewnie leży w uchwycie. Dodatkowa zaleta to dobre chłodzenie telefonu w upalne dni dzięki nadmuchowi z kratki wentylacyjnej, co niestety przy uchwytach montowanych na szybie nie jest możliwe. Polecam! Ogólnie jestem bardzo zadowolony, telefon godny polecenia.",2,True
"Najlepszy uchwyt samochodowy jaki miałem do tej pory. Koniec problemu z odpadającymi przylepami. Na kratce wentylacyjnej uchwyt trzyma się pewnie, a telefon pewnie leży w uchwycie. Dodatkowa zaleta to dobre chłodzenie telefonu w upalne dni dzięki nadmuchowi z kratki wentylacyjnej, co niestety przy uchwytach montowanych na szybie nie jest możliwe. Polecam! Pozdrawiam. Pozdrawiam. PS. Jak ktoś chce, to mogę podesłać zdjęcie i filmik na dowód.",2,True
"Po kilku beznadziejnych słuchawkach (reklamowanych jako super produkt) firmy Samsung, ta słuchawka jest jak przesiadka z furmanki na mercedesa. Mam już 2 takie i cały czas od ok pół roku działają bez zarzutu. Świetnie zaprojektowany uchwyt na ucho i działające przyciski to jest to czego potrzebuję. Nigdy więcej produktów Samsung !!! Plantronics jest OK !!",2,False
"Po kilku beznadziejnych słuchawkach (reklamowanych jako super produkt) firmy Samsung, ta słuchawka jest jak przesiadka z furmanki na mercedesa. Mam już 2 takie i cały czas od ok pół roku działają bez zarzutu. Świetnie zaprojektowany uchwyt na ucho i działające przyciski to jest to czego potrzebuję. Nigdy więcej produktów Samsung !!! Plantronics jest OK !!!!! Nic nie wymaga wymiany, a nawet nie jestem w stanie rozpoznać, czy jest to nowy model czy poprzedni, bo nigdy się z nimi nie spotkałem. Jest to pierwsza w mojej karierze słuchawka, która",2,True
"Po kilku beznadziejnych słuchawkach (reklamowanych jako super produkt) firmy Samsung, ta słuchawka jest jak przesiadka z furmanki na mercedesa. Mam już 2 takie i cały czas od ok pół roku działają bez zarzutu. Świetnie zaprojektowany uchwyt na ucho i działające przyciski to jest to czego potrzebuję. Nigdy więcej produktów Samsung !!! Plantronics jest OK !!!!! Nie wiem jak można było nie kupić tego produktu !!!!",2,True
"Po kilku beznadziejnych słuchawkach (reklamowanych jako super produkt) firmy Samsung, ta słuchawka jest jak przesiadka z furmanki na mercedesa. Mam już 2 takie i cały czas od ok pół roku działają bez zarzutu. Świetnie zaprojektowany uchwyt na ucho i działające przyciski to jest to czego potrzebuję. Nigdy więcej produktów Samsung !!! Plantronics jest OK !!!!! Posiadam również drugą słuchawkę. Muszę powiedzieć, że świetnie się z nią rozmawia. Ogólnie jestem z niej bardzo zadowolony.",2,True
"Części odpowiadająca za przylepienie/przyczepienie super. Nigdy nie spada i wręcz lepi się do szyby. Natomiast na głowicy kulkowej są duże wstrząsy które przenoszą się na telefon podczas jazdy. Wiec telefon zawsze się trzęsie na uchwycie. Dopiero zamontowanie mniejszego telefony poniżej 4,5 cala minimalizuje w/w objawy. Do dużych telefonów uchwyty z głowicami są beznadziejne. ",1,False
"Części odpowiadająca za przylepienie/przyczepienie super. Nigdy nie spada i wręcz lepi się do szyby. Natomiast na głowicy kulkowej są duże wstrząsy które przenoszą się na telefon podczas jazdy. Wiec telefon zawsze się trzęsie na uchwycie. Dopiero zamontowanie mniejszego telefony poniżej 4,5 cala minimalizuje w/w objawy. Do dużych telefonów uchwyty z głowicami są beznadziejne. 😊 Większe telefony są o wiele lepiej wykonane i bardziej wytrzymałe.",1,True
"Części odpowiadająca za przylepienie/przyczepienie super. Nigdy nie spada i wręcz lepi się do szyby. Natomiast na głowicy kulkowej są duże wstrząsy które przenoszą się na telefon podczas jazdy. Wiec telefon zawsze się trzęsie na uchwycie. Dopiero zamontowanie mniejszego telefony poniżej 4,5 cala minimalizuje w/w objawy. Do dużych telefonów uchwyty z głowicami są beznadziejne. ``. Oczywiście nie każda taka sama. Mam kilka modeli z 2.5 calowym ekranem, w których są mniejsze telefony. Jeden ma 2.5 cala, drugi ma 2.3 cala.",1,True
"Części odpowiadająca za przylepienie/przyczepienie super. Nigdy nie spada i wręcz lepi się do szyby. Natomiast na głowicy kulkowej są duże wstrząsy które przenoszą się na telefon podczas jazdy. Wiec telefon zawsze się trzęsie na uchwycie. Dopiero zamontowanie mniejszego telefony poniżej 4,5 cala minimalizuje w/w objawy. Do dużych telefonów uchwyty z głowicami są beznadziejne. !!!!!!!! Dla mnie to wada. W moim przypadku - gdy telefon jest w zasięgu ręki.",1,True
"niestety  przystawka absolutnie nie spełnia swojej roli tak jak mowa w nazwie . Wyciskane maliny wraz z sokiem i tak wychodziły wylotem z przodu maszynki  . a bokiem tylko niewielka ilość soku. Pomimo regulacji pokrętła z przodu przystawki , nic to nie dało . Jestem nie zadowolona z takiego rozwiązania.",0,False
"niestety  przystawka absolutnie nie spełnia swojej roli tak jak mowa w nazwie . Wyciskane maliny wraz z sokiem i tak wychodziły wylotem z przodu maszynki  . a bokiem tylko niewielka ilość soku. Pomimo regulacji pokrętła z przodu przystawki , nic to nie dało . Jestem nie zadowolona z takiego rozwiązania. Ogólnie polecam i bardzo polecam . W dodatku nie ma możliwości ustawienia maksymalnej ilości wyciskania soku.",0,True
"niestety  przystawka absolutnie nie spełnia swojej roli tak jak mowa w nazwie . Wyciskane maliny wraz z sokiem i tak wychodziły wylotem z przodu maszynki  . a bokiem tylko niewielka ilość soku. Pomimo regulacji pokrętła z przodu przystawki , nic to nie dało . Jestem nie zadowolona z takiego rozwiązania. Pozdrawiam. Ocena: 4/10.",0,True
"niestety  przystawka absolutnie nie spełnia swojej roli tak jak mowa w nazwie . Wyciskane maliny wraz z sokiem i tak wychodziły wylotem z przodu maszynki  . a bokiem tylko niewielka ilość soku. Pomimo regulacji pokrętła z przodu przystawki , nic to nie dało . Jestem nie zadowolona z takiego rozwiązania. Cena nie jest wysoka ale zdecydowanie za wysoka . Jestem pewna ze to jest już sprawka jakiegoś oszusta .",0,True
"Jeśli chodzi o myszkę liczyłem na trochę lepsze wykonanie, główne przyciski dość głośne, boczne przyciski są zbyt miękkie i mają za duży skok. Jeśli chodzi o plusy to na pewno świetny scroll, szeroki i wygodny. Dobra ergonomia, ale to już zależy od wielkości dłoni, gdyż myszka jest przeznaczona dla ludzi z dość dużym dłońmi. Świetnie wykonany kabel. Dobra precyzja sensora.",1,False
